15831,Livingston,Baton Rouge,Livingston,LA
36136,Pocomoke City,Salisbury,Worcester,MD
19658,North Castle,New York,Westchester,NY
7277,Stow,Boston,Middlesex,MA
53110,Mahomet,Champaign-Urbana,Champaign,IL
28258,Childress,,Childress,TX
31233,Discovery Bay,San Francisco,Contra Costa,CA
41963,Austin,Louisville,Scott,IN
51878,Elkhorn,Whitewater,Walworth,WI
398480,Town of Farmington,Boston,Strafford,NH
28488,Kirby,San Antonio,Bexar,TX
397963,Granby,Syracuse,Oswego,NY
29770,Black Jack,St. Louis,Saint Louis,MO
40793,Scott City,Sikeston,Scott,MO
31512,Fairview,Dallas-Fort Worth,Collin,TX
37639,Buechel,Louisville,Jefferson,KY
42785,Rittman,Wooster,Wayne,OH
398926,Upper Hanover Township,Philadelphia,Montgomery,PA
13076,Oakland,Memphis,Fayette,TN
23023,Augusta Township,Ann Arbor,Washtenaw,MI
31011,Conley,Atlanta,Dekalb,GA
14189,Troutville,Roanoke,Botetourt,VA
29117,Pinconning,Bay City,Bay,MI
10334,Bellefontaine,Bellefontaine,Logan,OH
46271,Littleton,Boston,Middlesex,MA
151528,Eden Isle,New Orleans,Saint Tammany,LA
48492,Wiggins,,Stone,MS
397992,Town of Albion,Rochester,Orleans,NY
35285,Bedminster,Philadelphia,Bucks,PA
49875,Sanatoga,Philadelphia,Montgomery,PA
34332,Treasure Island,Tampa,Pinellas,FL
398019,Town of Falmouth,Cape Cod,Barnstable,MA
17479,Clifton Heights,Philadelphia,Delaware,PA
34125,Stedman,Fayetteville,Cumberland,NC
53623,North Syracuse,Syracuse,Onondaga,NY
41082,Stokesdale,,Rockingham,NC
44848,Dalton,Pittsfield,Berkshire,MA
50142,Spanish Fort,Daphne,Baldwin,AL
16757,Amelia Court House,Richmond,Amelia,VA
32135,Ilion,Utica,Herkimer,NY
31888,Guadalupe,Santa Maria-Santa Barbara,Santa Barbara,CA
33060,New Carlisle,Michigan City,La Porte,IN
32660,Manchester,Ann Arbor,Washtenaw,MI
46082,La Crescent,La Crosse,Houston,MN
39910,Mountainside,New York,Union,NJ
48826,Clarkson,Rochester,Monroe,NY
4793,Fowler,Fresno,Fresno,CA
398965,Washington Township,Allentown,Lehigh,PA
25587,Ligonier,Kendallville,Noble,IN
8568,Huachuca City,Sierra Vista,Cochise,AZ
45253,Feasterville Trevose,Philadelphia,Bucks,PA
28006,Wolfforth,Lubbock,Lubbock,TX
6196,Newton Falls,Youngstown,Trumbull,OH
18556,Hewlett,New York,Nassau,NY
20732,Sweeny,Houston,Brazoria,TX
44551,Charlevoix,,Charlevoix,MI
395487,East Coventry Township,Philadelphia,Chester,PA
34727,West Bridgewater,Boston,Plymouth,MA
34730,West Donegal,Lancaster,Lancaster,PA
24740,Follansbee,Weirton,Brooke,WV
25753,Marengo,Chicago,McHenry,IL
35541,Hudson,Hudson,Columbia,NY
398796,West Hanover Township,Harrisburg,Dauphin,PA
30805,Cedar Springs,Grand Rapids,Kent,MI
52592,Hueytown,Birmingham,Jefferson,AL
12798,Monroe,Atlanta,Walton,GA
44609,Clairton,Pittsburgh,Allegheny,PA
36062,Lewistown,Lewistown,Mifflin,PA
30854,Chesapeake Beach,Washington,Calvert,MD
12208,Kingsley,Traverse City,Grand Traverse,MI
33049,Nelsonville,Athens,Athens,OH
27782,Washington,,Wilkes,GA
44323,Broadview,Chicago,Cook,IL
396849,Hazel Dell South,Portland,Clark,WA
31994,Heber,El Centro,Imperial,CA
52761,Kershaw,Charlotte,Lancaster,SC
8665,Groveland,Boston,Essex,MA
395679,Essex,Hartford,Middlesex,CT
56865,West View,Pittsburgh,Allegheny,PA
129049,Gresham Park,Atlanta,Dekalb,GA
22680,Swansea,Columbia,Lexington,SC
21646,Cuba,,Crawford,MO
398873,Pemberton Township,Philadelphia,Burlington,NJ
9412,Ward,Little Rock,Lonoke,AR
398026,Summit Township,Erie,Erie,PA
10435,Blakely,Scranton,Lackawanna,PA
35856,Malverne,New York,Nassau,NY
398590,Salem Township,Pittsburgh,Westmoreland,PA
46841,Oak Grove,Clarksville,Christian,KY
39197,Kasson,Rochester,Dodge,MN
397905,Town of Granville,Glens Falls,Washington,NY
9797,Belfast,,Waldo,ME
13245,Pembroke Park,Miami-Fort Lauderdale,Broward,FL
396506,Heber City,Heber,Wasatch,UT
24542,Edinburgh,Indianapolis,Johnson,IN
398504,Salisbury Township,Allentown,Lehigh,PA
46589,Monticello,Cedar Rapids,Jones,IA
6627,Princeton,Raleigh,Johnston,NC
123764,Broadview Park,Miami-Fort Lauderdale,Broward,FL
15568,Mountain Grove,,Wright,MO
15079,Alcoa,Knoxville,Blount,TN
9240,Stoneville,,Rockingham,NC
29332,Wilton,Albany,Saratoga,NY
49106,Hodgenville,Elizabethtown,Larue,KY
398233,Springfield Township,York,York,PA
27077,Sheridan,Portland,Yamhill,OR
7946,Williamsburg,Traverse City,Grand Traverse,MI
20036,Post,,Garza,TX
37950,Cold Springs,Reno,Washoe,NV
32672,Manorhaven,New York,Nassau,NY
51321,Cedarhurst,New York,Nassau,NY
53543,New Market,Morristown,Jefferson,TN
43912,Apple Creek,Wooster,Wayne,OH
36428,Tolleson,Phoenix,Maricopa,AZ
19756,Olivette,St. Louis,Saint Louis,MO
53947,Polk City,Des Moines,Polk,IA
120317,Roxborough Park,Denver,Douglas,CO
7942,Williams,Flagstaff,Coconino,AZ
18815,Kenilworth,New York,Union,NJ
17502,Cobleskill,Albany,Schoharie,NY
46561,Minerva,Canton,Stark,OH
13662,Saint John,St. Louis,Saint Louis,MO
399223,York,Portland,York,ME
6529,Plano,Chicago,Kendall,IL
39154,Jay,,Delaware,OK
50587,Waterville,Toledo,Lucas,OH
55112,West Jefferson,,Ashe,NC
43558,Corry,Erie,Erie,PA
50925,Beaver,Beckley,Raleigh,WV
4064,Cheat Lake,Morgantown,Monongalia,WV
18132,Folcroft,Philadelphia,Delaware,PA
50976,Berkley,Providence,Bristol,MA
15283,Leadville,,Lake,CO
54491,Southampton,Philadelphia,Burlington,NJ
26260,Oceano,San Luis Obispo,San Luis Obispo,CA
26933,Saltville,,Smyth,VA
35858,Mammoth Lakes,,Mono,CA
33999,Silvis,Davenport,Rock Island,IL
40451,Prospect Park,Philadelphia,Delaware,PA
9195,Wharton,New York,Morris,NJ
23646,Bedford,Lynchburg,Bedford,VA
7123,Solvay,Syracuse,Onondaga,NY
397858,Springfield Township,Philadelphia,Montgomery,PA
40477,Quincy,Chambersburg,Franklin,PA
38070,Crestline,Riverside,San Bernardino,CA
38300,East Rochester,Rochester,Monroe,NY
54718,Tompkinsville,,Monroe,KY
396096,Comstock Northwest,Kalamazoo,Kalamazoo,MI
399254,Town of Corinth,Albany,Saratoga,NY
11951,Hollywood,California-Lexington Park,Saint Marys,MD
50227,Lewistown,,Fergus,MT
398876,Town of Fort Edward,Glens Falls,Washington,NY
5315,Jamestown,Sonora,Tuolumne,CA
18757,Johnsonville,Florence,Florence,SC
20024,Port Saint Joe,Panama City,Gulf,FL
39100,Independence,Hammond,Tangipahoa,LA
52011,Ferris,Dallas-Fort Worth,Ellis,TX
10647,Byron,Rochester,Olmsted,MN
25537,Ledyard,New London,New London,CT
6987,Scriba,Syracuse,Oswego,NY
27230,Springfield Township,Detroit,Oakland,MI
31591,Forest Hills,Pittsburgh,Allegheny,PA
39442,Lindenhurst,Chicago,Lake,IL
395578,Lower Salford Township,Philadelphia,Montgomery,PA
29678,Greenwood,Kansas City,Jackson,MO
16622,Taft,Corpus Christi,San Patricio,TX
37592,Brockport,Rochester,Monroe,NY
12068,Irvington,New York,Westchester,NY
397385,Uwchlan Township,Philadelphia,Chester,PA
57011,Shamong,Philadelphia,Burlington,NJ
48032,Trenton,Chattanooga,Dade,GA
138424,Frankfort Square,Chicago,Will,IL
398124,Genesee,Milwaukee,Waukesha,WI
38394,Emmitsburg,Washington,Frederick,MD
398029,Town of Homer,Cortland,Cortland,NY
9553,Mendota,Fresno,Fresno,CA
23937,Canton,Hartford,Hartford,CT
42402,Fanwood,New York,Union,NJ
39538,Ludington,Ludington,Mason,MI
17685,Damascus,Portland,Clackamas,OR
3588,Becker,Minneapolis-St Paul,Sherburne,MN
56466,Mingo Junction,Weirton,Jefferson,OH
397393,Town of Newport,Claremont,Sullivan,NH
217215,Wilson,Allentown,Northampton,PA
43301,Umatilla,Orlando,Lake,FL
53434,Mount Healthy,Cincinnati,Hamilton,OH
17465,Clayton,Philadelphia,Gloucester,NJ
397024,Town of Mayfield,Gloversville,Fulton,NY
40096,Northridge,Dayton,Montgomery,OH
162151,Robinwood,Hagerstown,Washington,MD
53482,Naranja,Miami-Fort Lauderdale,Miami-Dade,FL
31551,Fergus Falls,Fergus Falls,Otter Tail,MN
31083,Coweta,Tulsa,Wagoner,OK
14713,Woods Cross,Ogden,Davis,UT
26926,Salem,Auburn,Lee,AL
32233,Johnsburg,Chicago,McHenry,IL
11799,Hapeville,Atlanta,Fulton,GA
8120,Appomattox,Lynchburg,Appomattox,VA
52752,Kentfield,San Francisco,Marin,CA
44308,Bridgewater,Harrisonburg,Rockingham,VA
26484,Piedmont,Anniston,Calhoun,AL
40263,Parkville,York,York,PA
251873,Sedro-Woolley,Mount Vernon,Skagit,WA
398337,Town of Swanton,Burlington,Franklin,VT
24050,Cheltenham,Philadelphia,Montgomery,PA
47179,Polson,,Lake,MT
22865,Souderton,Philadelphia,Montgomery,PA
22891,Saint John,Chicago,Lake,IN
396843,Garden Home-Whitford,Portland,Washington,OR
38977,Hiawassee,,Towns,GA
19341,Micco,Melbourne,Brevard,FL
30130,Adel,,Cook,GA
46429,Mary Esther,Crestview,Okaloosa,FL
26451,Pendleton,Greenville,Anderson,SC
24638,Excelsior Springs,Kansas City,Clay,MO
398017,Clay Township,Lancaster,Lancaster,PA
396021,Country Club,Stockton,San Joaquin,CA
397250,Tunkhannock Township,Scranton,Wyoming,PA
35019,Bloomer,Eau Claire,Chippewa,WI
31664,Fresno,Houston,Fort Bend,TX
40964,Soquel,Santa Cruz,Santa Cruz,CA
32907,Mohave Valley,Lake Havasu City,Mohave,AZ
35345,Four Oaks,Raleigh,Johnston,NC
54561,Stewartville,Rochester,Olmsted,MN
50029,Shepherdstown,Washington,Jefferson,WV
6571,Port Deposit,Philadelphia,Cecil,MD
12575,Marlborough,Hartford,Hartford,CT
15442,Dunlap,Peoria,Peoria,IL
35025,Castle Hayne,Wilmington,New Hanover,NC
12121,Jensen Beach,Port St. Lucie,Martin,FL
20769,Tenino,Olympia,Thurston,WA
21792,East Helena,Helena,Lewis and Clark,MT
398652,Rochester Township,Pittsburgh,Beaver,PA
45051,East Palestine,Salem,Columbiana,OH
16307,Socorro,,Socorro,NM
39436,Lincoln City,Newport,Lincoln,OR
396187,Stowe Township,Pittsburgh,Allegheny,PA
40886,Shiloh,Dayton,Montgomery,OH
14941,Chilhowie,,Smyth,VA
53570,Newport,Newport,Lincoln,OR
17775,Dillwyn,Charlottesville,Buckingham,VA
33102,Newbern,Dyersburg,Dyer,TN
117764,Rosedale,Bakersfield,Kern,CA
22717,Selma,San Antonio,Bexar,TX
30932,Clearwater,Wichita,Sedgwick,KS
50731,Andrews,Georgetown,Georgetown,SC
41745,Windham,Worcester,Windham,CT
398338,Monroe Township,Harrisburg,Cumberland,PA
29938,Dunbar,Charleston,Kanawha,WV
29386,Woodway,Waco,McLennan,TX
44117,Bellmead,Waco,McLennan,TX
32693,Marcy,Utica,Oneida,NY
125064,Lauderdale-by-the-Sea,Miami-Fort Lauderdale,Broward,FL
48565,Woodbine,Baltimore,Howard,MD
51561,Countryside,Chicago,Cook,IL
56479,Pottsboro,Sherman,Grayson,TX
396061,Stonybrook-Wilshire,York,York,PA
12788,Monahans,,Ward,TX
50513,Gretna,Omaha,Sarpy,NE
25407,Kincheloe,Sault Ste. Marie,Chippewa,MI
35325,Columbus,,Colorado,TX
25968,Montvale,New York,Bergen,NJ
56120,Orland Hills,Chicago,Cook,IL
40043,North Caldwell,New York,Essex,NJ
50716,Ambler,Philadelphia,Montgomery,PA
19729,Oakmont,Pittsburgh,Allegheny,PA
56935,Hawkinsville,Warner Robins,Pulaski,GA
113101,Tortolita,Tucson,Pima,AZ
19037,Linwood,Atlantic City,Atlantic,NJ
10739,Catasauqua,Allentown,Lehigh,PA
19057,Littleton,Roanoke Rapids,Halifax,NC
53390,Monte Vista,,Rio Grande,CO
53503,Nekoosa,Wisconsin Rapids-Marshfield,Wood,WI
53937,Plumsted,New York,Ocean,NJ
21268,Wewahitchka,Panama City,Gulf,FL
396722,Sandusky South,Sandusky,Erie,OH
30333,Baldwin City,Lawrence,Douglas,KS
24084,Clare,,Clare,MI
54274,Saint Joseph,Champaign-Urbana,Champaign,IL
397558,South Huntingdon Township,Pittsburgh,Westmoreland,PA
397552,Sewickley Township,Pittsburgh,Westmoreland,PA
396769,Town of Oakland,Augusta,Kennebec,ME
7939,Willard,Springfield,Greene,MO
27924,White Bluff,Nashville,Dickson,TN
10027,Ellenboro,Forest City,Rutherford,NC
32173,Ithaca,Alma,Gratiot,MI
43067,Scott,Lafayette,Lafayette,LA
250687,Frederickson,Seattle,Pierce,WA
27817,Webb City,Joplin,Jasper,MO
398890,East Manchester Township,York,York,PA
23324,Talbott,Morristown,Hamblen,TN
25601,Lincolnton,Augusta,Lincoln,GA
13548,Rochelle,Rochelle,Ogle,IL
29320,Strathmore,Visalia,Tulare,CA
398414,Town of Meredith,Laconia,Belknap,NH
37192,Ash,Myrtle Beach,Brunswick,NC
19456,Mooresboro,Forest City,Rutherford,NC
398731,Benner Township,State College,Centre,PA
14618,White Pigeon,Sturgis,Saint Joseph,MI
15963,Stratford,Philadelphia,Camden,NJ
54516,Spring Lake Park,Minneapolis-St Paul,Anoka,MN
397340,Town of Newport,,Orleans,VT
46368,Madisonville,,Madison,TX
17358,Centerton,Fayetteville,Benton,AR
46137,Lakeway,Austin,Travis,TX
398330,Carroll Township,York,York,PA
53592,Normandy Park,Seattle,King,WA
40404,Port Salerno,Port St. Lucie,Martin,FL
9791,Merrimac,Boston,Essex,MA
207402,Raleigh Hills,Portland,Washington,OR
41278,Tremonton,Ogden,Box Elder,UT
10567,Bronson,Coldwater,Branch,MI
398111,Town of Marcellus,Syracuse,Onondaga,NY
36876,Edwards,Edwards,Eagle,CO
397104,Town of Fort Ann,Glens Falls,Washington,NY
10103,Alto,Cornelia,Habersham,GA
29446,Woodland,Longview,Cowlitz,WA
21812,Hellam,York,York,PA
397025,Spring Garden Township,York,York,PA
397069,Town of Northfield,Barre,Washington,VT
3305,Accokeek,Washington,Prince Georges,MD
6713,Reed City,,Osceola,MI
397365,Town of Hamilton,Syracuse,Madison,NY
5538,Lancaster,Platteville,Grant,WI
7493,Tunica,Memphis,Tunica,MS
31109,Crewe,,Nottoway,VA
44107,Belle Haven,Washington,Fairfax,VA
38844,Hainesville,Chicago,Lake,IL
185037,Woodfin,Asheville,Buncombe,NC
38849,Halfmoon,Albany,Saratoga,NY
30888,Chubbuck,Pocatello,Bannock,ID
54788,Union Beach,New York,Monmouth,NJ
27887,West Union,,Adams,OH
37754,Carlstadt,New York,Bergen,NJ
36873,Elma,Aberdeen,Grays Harbor,WA
11779,Halifax,Boston,Plymouth,MA
32347,Kulpsville,Philadelphia,Montgomery,PA
12061,Iron Station,Charlotte,Lincoln,NC
398169,Chanceford Township,York,York,PA
13169,Palmview,McAllen,Hidalgo,TX
38376,Elsmere,Philadelphia,New Castle,DE
398424,West Earl Township,Lancaster,Lancaster,PA
53954,Ponte Vedra,Jacksonville,Saint Johns,FL
29203,Milton,Seattle,Pierce,WA
15102,Concordia,,Cloud,KS
132701,Whitemarsh Island,Savannah,Chatham,GA
44295,Breese,St. Louis,Clinton,IL
28888,Morrison,Sterling,Whiteside,IL
149947,St. Dennis,Louisville,Jefferson,KY
7120,Solebury,Philadelphia,Bucks,PA
45297,Folsom,Philadelphia,Delaware,PA
397057,Groton,Boston,Middlesex,MA
6020,Monterey,Cookeville,Putnam,TN
3811,Brier,Seattle,Snohomish,WA
159159,Halfway,Hagerstown,Washington,MD
11947,Holly,Detroit,Oakland,MI
14522,Wellsville,Salem,Columbiana,OH
4629,Everman,Dallas-Fort Worth,Tarrant,TX
36254,Williamsburg,Cincinnati,Clermont,OH
39491,London,Columbus,Madison,OH
54584,Strafford,Springfield,Greene,MO
395603,Cedar Creek,Austin,Bastrop,TX
18964,Lavonia,,Franklin,GA
396646,Wilkins Township,Pittsburgh,Allegheny,PA
26970,Sappington,St. Louis,Saint Louis,MO
38377,Elsmere,Cincinnati,Kenton,KY
26808,Rockland,,Knox,ME
396913,Town of Houlton,,Aroostook,ME
51822,Eastampton,Philadelphia,Burlington,NJ
29245,Mitchell,Bedford,Lawrence,IN
45728,Herrin,Carbondale,Williamson,IL
54661,Tarrant,Birmingham,Jefferson,AL
18325,Gooding,,Gooding,ID
396313,Pine Grove Township,Pottsville,Schuylkill,PA
396765,Town of Winthrop,Augusta,Kennebec,ME
18060,Fairlawn,Akron,Summit,OH
41537,Waite Park,St. Cloud,Stearns,MN
8586,Huntington,Lufkin,Angelina,TX
5396,Kennett Square,Philadelphia,Chester,PA
56819,Troy,,Montgomery,NC
19682,North Tazewell,Bluefield,Tazewell,VA
27861,West Greenwich,Providence,Kent,RI
34662,Warsaw,,Duplin,NC
16144,Slaton,Lubbock,Lubbock,TX
4648,Fair Haven,New York,Monmouth,NJ
56130,Moscow Mills,St. Louis,Lincoln,MO
207973,Arlington Heights,East Stroudsburg,Monroe,PA
37467,Bluffton,Lima,Allen,OH
8961,Mattapoisett,Boston,Plymouth,MA
27421,Tijeras,Albuquerque,Bernalillo,NM
34833,Wickenburg,Phoenix,Maricopa,AZ
56241,Paulsboro,Philadelphia,Gloucester,NJ
13837,Siesta Key,Sarasota,Sarasota,FL
13084,Ocean City,Salisbury,Worcester,MD
252022,Sudden Valley,Bellingham,Whatcom,WA
51156,Brookeville,Washington,Montgomery,MD
30981,Collegedale,Chattanooga,Hamilton,TN
5665,Livingston,,Park,MT
47379,Richmond,Houston,Fort Bend,TX
202994,Portage Lakes,Akron,Summit,OH
38703,Gladstone,Escanaba,Delta,MI
53050,Lovettsville,Washington,Loudoun,VA
398020,Lower Providence Township,Philadelphia,Montgomery,PA
30332,Baldwin,Minneapolis-St Paul,Saint Croix,WI
35843,Oyster Bay,New York,Nassau,NY
16627,Violet,New Orleans,Saint Bernard,LA
49431,Luling,Austin,Caldwell,TX
56681,Waialua,Urban Honolulu,Honolulu,HI
16859,Azle,Dallas-Fort Worth,Tarrant,TX
35659,Gustine,Merced,Merced,CA
55339,Annandale,Minneapolis-St Paul,Wright,MN
29303,Willington,Hartford,Tolland,CT
50877,Bartonville,Peoria,Peoria,IL
398957,Omro,Oshkosh,Winnebago,WI
11674,Grandview Heights,Columbus,Franklin,OH
163337,Travilah,Washington,Montgomery,MD
40108,Oak Island,Myrtle Beach,Brunswick,NC
123902,Century Village,Miami-Fort Lauderdale,Palm Beach,FL
13355,Pollock Pines,Sacramento,El Dorado,CA
40307,Perry,Owosso,Shiawassee,MI
46922,Orono,Minneapolis-St Paul,Hennepin,MN
35027,Cayce,Columbia,Lexington,SC
10850,Clearlake,Clearlake,Lake,CA
23131,McKees Rocks,Pittsburgh,Allegheny,PA
55927,Inola,Tulsa,Rogers,OK
23748,Blue Ridge,,Fannin,GA
397920,Tewksbury Township,New York,Hunterdon,NJ
22118,Folsom,New Orleans,Saint Tammany,LA
53767,Owings,Washington,Calvert,MD
15867,Lothian,Baltimore,Anne Arundel,MD
27095,Shrewsbury,St. Louis,Saint Louis,MO
38030,Corunna,Owosso,Shiawassee,MI
38865,Hampstead,Boston,Rockingham,NH
196290,Mechanicstown,New York,Orange,NY
398619,Newstead,Buffalo,Erie,NY
48978,Franconia,Philadelphia,Montgomery,PA
10619,Bunnell,Daytona Beach,Flagler,FL
27255,Steelton,Harrisburg,Dauphin,PA
39363,Larose,Houma,Lafourche,LA
40103,Norwood,Albemarle,Stanly,NC
25512,Larkspur,San Francisco,Marin,CA
36638,Irondale,Birmingham,Jefferson,AL
35514,Hoquiam,Aberdeen,Grays Harbor,WA
18740,Jefferson,Ashtabula,Ashtabula,OH
47060,Pepper Pike,Cleveland,Cuyahoga,OH
397452,Swatara Township,Lebanon,Lebanon,PA
30069,Williamstown,Cincinnati,Grant,KY
56223,Red Lion,York,York,PA
395548,Byram Township,New York,Sussex,NJ
395587,Town of Tupper Lake,Malone,Franklin,NY
37196,Ashburn,,Turner,GA
23377,Galena,,Jo Daviess,IL
5436,Kingston,Boston,Rockingham,NH
16364,Shipshewana,,Lagrange,IN
399058,Town of Lee,Pittsfield,Berkshire,MA
23863,Bryans Road,Washington,Charles,MD
10192,Ashville,Columbus,Pickaway,OH
9951,Lizella,Macon,Bibb,GA
30870,Chickasaw,Mobile,Mobile,AL
27834,Wellston,Jackson,Jackson,OH
396846,West Slope,Portland,Washington,OR
13045,Northwood,Toledo,Wood,OH
49463,Osceola,,Clarke,IA
46209,Leicester,Worcester,Worcester,MA
55662,Franktown,Denver,Douglas,CO
397093,St Thomas Township,Chambersburg,Franklin,PA
123995,Combee Settlement,Lakeland,Polk,FL
52567,Hooper,Ogden,Weber,UT
12615,Mattydale,Syracuse,Onondaga,NY
158219,East Riverdale,Washington,Prince Georges,MD
15313,Graceville,,Jackson,FL
397300,Town of Littleton,Claremont,Grafton,NH
8877,Oxford,Atlanta,Newton,GA
49981,Volney,Syracuse,Oswego,NY
398427,Town of Salamanca,Olean,Cattaraugus,NY
56756,Tomah,,Monroe,WI
45458,Glendale,St. Louis,Saint Louis,MO
3832,Brodhead,Madison,Green,WI
22967,Talent,Medford,Jackson,OR
51227,Caldwell,College Station,Burleson,TX
20068,Prospect Park,New York,Passaic,NJ
52995,Little Chute,Appleton,Outagamie,WI
32323,Kirkland,Utica,Oneida,NY
5313,Jamesburg,New York,Middlesex,NJ
9057,Mendon,Worcester,Worcester,MA
252095,Terrace Heights,Yakima,Yakima,WA
52322,Greenback,Knoxville,Loudon,TN
398569,Town of Hopedale,Worcester,Worcester,MA
396717,Raisin Township,Adrian,Lenawee,MI
29836,Stuarts Draft,Staunton,Augusta,VA
27793,Watchung,New York,Somerset,NJ
190427,Union,New York,Hunterdon,NJ
21512,Crafton,Pittsburgh,Allegheny,PA
35838,Muldrow,Fort Smith,Sequoyah,OK
41200,Templeton,San Luis Obispo,San Luis Obispo,CA
47185,Pomona,Atlantic City,Atlantic,NJ
19171,Manasquan,New York,Monmouth,NJ
45549,Green Cove Springs,Jacksonville,Clay,FL
17747,Delmar,Salisbury,Wicomico,MD
34191,Surfside,Miami-Fort Lauderdale,Miami-Dade,FL
49369,Harlem,Augusta,Columbia,GA
4467,East Dublin,Dublin,Laurens,GA
29545,Weare,Manchester,Hillsborough,NH
48611,Zillah,Yakima,Yakima,WA
395597,St Albans,Burlington,Franklin,VT
7976,Winnabow,Myrtle Beach,Brunswick,NC
37952,Coldwater,Celina,Mercer,OH
46058,Knob Noster,Warrensburg,Johnson,MO
27741,Walkerton,South Bend,Saint Joseph,IN
40314,Perryville,,Perry,MO
44472,Cassopolis,South Bend,Cass,MI
24151,Coldspring,,San Jacinto,TX
39082,Huron,Fresno,Fresno,CA
10725,Caruthers,Fresno,Fresno,CA
32400,Lakeland,Valdosta,Lanier,GA
45587,Guadalupe,Phoenix,Maricopa,AZ
55235,Wingate,Charlotte,Union,NC
39891,Mount Carmel,Sunbury,Northumberland,PA
398515,Town of Hillsborough,Manchester,Hillsborough,NH
28270,Bacliff,Houston,Galveston,TX
42174,Hellertown,Allentown,Northampton,PA
51202,Burr Ridge,Chicago,Du Page,IL
38209,Dodgeville,Madison,Iowa,WI
29507,Rose Hill,Wichita,Butler,KS
51231,California,Jefferson City,Moniteau,MO
38011,Coquille,Coos Bay,Coos,OR
43258,Weirsdale,Ocala,Marion,FL
28473,Frostburg,Cumberland,Allegany,MD
7048,Shepherd,Mount Pleasant,Isabella,MI
29536,Sloughhouse,Sacramento,Sacramento,CA
3653,Bethel,Cincinnati,Clermont,OH
398648,Town of Lyons,Rochester,Wayne,NY
33609,Redding,Stamford,Fairfield,CT
11821,Harrisville,Ogden,Weber,UT
52891,Lansing,Kansas City,Leavenworth,KS
22183,Olympia Fields,Chicago,Cook,IL
13571,Rogersville,Florence,Lauderdale,AL
36556,Westbrook,Hartford,Middlesex,CT
7475,Trooper,Philadelphia,Montgomery,PA
40146,Old Tappan,New York,Bergen,NJ
3732,Boaz,Albertville,Marshall,AL
44837,Dade City,Tampa,Pasco,FL
34165,Stuart,,Patrick,VA
39161,Jennings Lodge,Portland,Clackamas,OR
47817,Stafford Township,New York,Ocean,NJ
36853,New London Township,Philadelphia,Chester,PA
28263,Darien,Brunswick,McIntosh,GA
26402,Parkton,Fayetteville,Cumberland,NC
47431,Rockport,Boston,Essex,MA
396969,Ross Township,East Stroudsburg,Monroe,PA
24834,Gardiner,Augusta,Kennebec,ME
252139,Town and Country,Spokane,Spokane,WA
13608,Round Lake,Chicago,Lake,IL
55543,Clayton,,Rabun,GA
56414,Norwood,New York,Bergen,NJ
15527,Quitman,Valdosta,Brooks,GA
18652,Humboldt,,Humboldt,IA
5408,Kermit,,Winkler,TX
31741,Gilford,Laconia,Belknap,NH
222420,Oak Grove,Columbia,Lexington,SC
396154,Gardiner,Kingston,Ulster,NY
42070,Cohasset,Boston,Norfolk,MA
44003,Aylett,Richmond,King William,VA
189102,Heathcote,New York,Middlesex,NJ
32915,Monaca,Pittsburgh,Beaver,PA
56044,Fort Gibson,Muskogee,Muskogee,OK
41303,Tunnel Hill,Dalton,Whitfield,GA
19636,Nitro,Charleston,Kanawha,WV
37367,Belmar,New York,Monmouth,NJ
56139,Osprey,Sarasota,Sarasota,FL
116042,Ladera Heights,Los Angeles,Los Angeles,CA
398718,Town of Sidney,,Delaware,NY
22583,Stansbury Park,Salt Lake City,Tooele,UT
45653,Hardinsburg,,Breckinridge,KY
12409,Littlefield,,Lamb,TX
42755,Peoria Heights,Peoria,Peoria,IL
26367,Palm Springs North,Miami-Fort Lauderdale,Miami-Dade,FL
40381,Plymouth Meeting,Philadelphia,Montgomery,PA
35604,Fairview,Asheville,Buncombe,NC
396795,New Scotland,Albany,Albany,NY
45232,Fall City,Seattle,King,WA
32630,Madill,,Marshall,OK
241610,Bellwood,Richmond,Chesterfield,VA
14678,Windsor,Virginia Beach,Isle of Wight,VA
15382,Island Park,New York,Nassau,NY
398092,Portage Township,Houghton,Houghton,MI
45972,Judsonia,Searcy,White,AR
13630,Russellville,,Franklin,AL
398552,Lower Nazareth Township,Allentown,Northampton,PA
43255,Wayzata,Minneapolis-St Paul,Hennepin,MN
6167,New Market,Huntsville,Madison,AL
399001,Greenwich Township,Allentown,Warren,NJ
3634,Bennington,Omaha,Douglas,NE
16873,Baldwyn,,Prentiss,MS
31557,Fircrest,Seattle,Pierce,WA
38323,Edgemoor,Philadelphia,New Castle,DE
11543,Friday Harbor,,San Juan,WA
13134,Ossian,Fort Wayne,Wells,IN
39269,Kirtland,Farmington,San Juan,NM
48096,University Park,Chicago,Will,IL
48633,Altoona,Eau Claire,Eau Claire,WI
27743,Walkertown,Winston-Salem,Forsyth,NC
53418,Morris Plains,New York,Morris,NJ
49139,Elverta,Sacramento,Sacramento,CA
43919,Appling,Augusta,Columbia,GA
10081,Allendale,New York,Bergen,NJ
45348,Fredericktown,Mount Vernon,Knox,OH
397299,Town of Dover,Boston,Norfolk,MA
37126,American Falls,,Power,ID
16956,Belfair,Shelton,Mason,WA
51285,Carrizo Springs,,Dimmit,TX
21239,West Pennsboro,Harrisburg,Cumberland,PA
126172,Silver Springs,Ocala,Marion,FL
19699,Norwood,Philadelphia,Delaware,PA
